뉴스 식별자,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,top 50,본문,URL,분석제외 여부
01400601.20231023142408002,20231023,충청일보,이용현 기자,"청양군, 건강하고 쾌적한 농촌 위한 안전교육 추진",지역>충북, 지역>충남, 지역>울산,,,,조필제,"청양군,충남,청양","청양군농업기술센터,대강당,농업기술센터","청양군,건강,농촌,안전,교육,추진,충남,청양군농업기술센터,대강당,농업,센터,청양,연구회,회장,조필제,회원,대상,농작업,안전,교육,진행,시범사업,작목,맞춤,안전,관리,실천,시범,사업,일환,진행,교육,실천,골격,질환,예방,교육,안전,개선,활동,평가,농작업,안전,실천,추진,조필제,회장,고령화,회원들,수확시기,상자,안전,작업,건강,관심,교육,정보,시범사업,작목,맞춤,안전,관리,실천,시범,사업,농작업,발생,위험,요인,개선,건강,증진,사업,연구회,선정,안전,컨설팅,안전교육,보호구,안전,장비,지원","농작업,안전교육,연구회,대강당,조필제,고령화,회원들,청양군농업기술센터,청양,시범사업,충남,보호구,청양군,안전,교육,실천,건강,추진,회원,사업,개선,질환,회장,진행,수확,센터,고령,농업,위험,작목,장비,요인,활동","충남 청양군농업기술센터가 지난 20일 농업기술센터 대강당에서 청양 배 연구회(회장 조필제) 회원 23명을 대상으로 농작업 안전교육을 진행했다. 

작목별 맞춤형 안전관리 실천 시범사업의 일환으로 진행된 이날 교육은 △근골격계 질환 예방 교육 △안전 개선 활동 평가 △농작업 안전 실천 결의 순으로 추진됐다. 

조필제 회장은 ""고령화된 회원들이 수확시기에..",https://www.ccdailynews.com/news/articleView.html?idxno=2234611,
01400201.20231023135625001,20231023,대전일보,박대항 기자,"청양군, 지역발전 위한 주민참여예산위원회 개최",지역>충북, 지역>충남, 지역>강원,,,,김돈곤,청양군,"정부,청양군,주민참여예산위원회","청양군,지역발전,주민,참여,예산,위원회,개최,44건,심의,가결,원안,가결,수정,부결,청양군,주민들,혜택,제공,주민,참여,예산,제도,주민참여예산위원회,군청,회의실,본예산,반영,주민,제안,공모,사업,최종,선정,사진,청양군,제공,청양,청양군,주민들,혜택,제공,주민,참여,예산,제도,주민참여예산위원회,군청,회의실,본예산,반영,주민,제안,공모,사업,최종,선정,주민참여예산제,지방재정,투명성,민주성,공정성,예산,편성,주민들,참여,제도,1달,공모,주민,참여,예산,사업,44건,제안,제안,사업,28건,57%,증가,수치,주민들,참여도,관심도,상승,주민참여예산위원회,이날,주민,제안,44건,17억,600만,부서,검토,20건,심의,가결,원안,가결,수정,3건,부결,김돈곤,군수,내년도,정부,지방,교부세,감액,긴축재정,여건,주민들,사업,지원,주민들,혜택,제공,주민,참여,예산,제도,강조","주민들,청양군,주민참여예산위원회,44건,위원회,본예산,20건,내년도,공정성,600만,회의실,투명성,김돈곤,긴축재정,관심도,17억,1달,교부세,3건,28건,참여도,지방재정,청양,주민참여예산제",청양군이 주민들에게 더 큰 혜택을 제공하는 주민참여예산 제도가 뿌리잡기 위한 주민참여예산위원회를 20일 군청대회의실에서 열고 2024년 본예산에 반영할 주민 제안 공모 사업을 최종 선정했다.사진=청양군 제공 [청양]청양군이 주민들에게 더 큰 혜택을 제공하는 주민참여예산 제도가 뿌리잡기 위한 주민참여예산위원회를 20일 군청대회의실에서 열고 2024년 본예..,http://www.daejonilbo.com/news/articleView.html?idxno=2092266,
01400201.20231023135625002,20231023,대전일보,박대항 기자,"청양군, 건강하고 쾌적한 농촌 위한 안전교육 추진",지역>충북, 지역>충남, 지역>전북,,,,"조필제,남윤우","청양군,청양","청양군농업기술센터,대강당,농업기술센터","청양군,건강,농촌,안전,교육,추진,농작업,발생,위험,요인,개선,청양군농업기술센터,소장,남윤우,농업,센터,청양,연구회,회장,조필제,회원,대상,농작업,안전,교육,진행,사진,청양군,제공,청양,청양군농업기술센터,소장,남윤우,농업,센터,청양,연구회,회장,조필제,회원,대상,농작업,안전,교육,진행,23일,시범사업,작목,맞춤,안전,관리,실천,시범,사업,일환,진행,교육,실천,골격,질환,예방,교육,안전,개선,활동,평가,농작업,안전,실천,추진,조필제,회장,고령화,회원들,수확시기,상자,안전,작업,건강,관심,교육,정보,시범사업,작목,맞춤,안전,관리,실천,시범,사업,농작업,발생,위험,요인,개선,건강,증진,사업,연구회,선정,안전,컨설팅,안전교육,보호구,안전,장비,지원","농작업,안전교육,청양,연구회,청양군,청양군농업기술센터,조필제,남윤우,고령화,회원들,시범사업,보호구,안전,교육,실천,건강,추진,회원,사업,개선,진행,질환,위험,회장,요인,농업,수확,고령,소장,센터,작목,장비,제공","청양군농업기술센터(소장 남윤우)가 농업기술센터 대강당에서 청양 배 연구회(회장 조필제) 회원 23명을 대상으로 농작업 안전교육을 진행했다.사진=청양군 제공 [청양]청양군농업기술센터(소장 남윤우)가 농업기술센터 대강당에서 청양 배 연구회(회장 조필제) 회원 23명을 대상으로 농작업 안전교육을 진행했다고 23일 밝혔다. 
 
작목별 맞춤형 안전관리 실천 시..",http://www.daejonilbo.com/news/articleView.html?idxno=2092267,
01400201.20231023135624001,20231023,대전일보,박대항 기자,"청양군, 평생학습 문해교육 한마당 행사 개최",지역>충남, 지역>충북, 지역>경기,,,,"김명숙,차미숙,김돈곤","군내,함양,청양군","군의회,충남도의회,청양문화예술회관,교육부","청양군,개최,평생,학습,문해,교육,마당,행사,교육부,지정,평생,학습,도시,프로그램,만족도,시작,가치,한마당행사,청양군,평생,학습,문해,교육,마당,행사,김돈곤,군수,의장,차미숙,군의회,기획경제위원장,김명숙,충남,도의회,기획,경제,위원장,관내,기관,단체장,평생학습,참여,군내,기관,단체,협력,성숙,시민의식,함양,즐거움,도시,다짐,선언문,낭독,사진,청양군,제공,청양,농촌지역,과거,첫걸음,문해교육,산실,청양군,문해,교육자,관계자,청양문화예술회관,평생,학습,문해,교육,행사,학습,결과,공유,선정,교육부,지정,평생,학습,도시,축하,이날,행사,시작,가치,주제,진행,600여,참석,이날,행사,개막식,시작,평생,학습,대상,시상,시화,문해,백일장,시화,체험수기,시상,인형극,청양인형극회,공연,평생,학습,도시,선포식,문해,백일장,작품,전시,선포식,참석,김돈곤,군수,의장,차미숙,군의회,기획경제위원장,김명숙,충남,도의회,기획,경제,위원장,평생학습,참여,군내,기관,단체,협력,성숙,시민의식,함양,즐거움,도시,다짐,선언문,낭독,기관단체,기관,단체,디지털,문해,교육,독서대,향수,가족,이웃,심폐소생술,부스,평생,학습,체험,운영,볼거리,거리,제공,김돈곤,군수,급변,사회,지식,정보,변화,만큼,평생,학습,문해교육,군민,지원,행복,지역,조성,당부","문해,평생학습,청양군,문해교육,선포식,교육부,김명숙,청양,김돈곤,관계자,군의회,차미숙,청양문화예술회관,위원장,기관단체,만족도,백일장,만큼,부스,시민의식","청양군 2023년 평생학습 문해교육 한마당행사에서 김돈곤 군수와 차미숙 군의회 의장, 김명숙 충남도의회 기획경제위원장을 비롯한 관내 기관단체장들이 '언제 어디서나 누구나 평생학습에 참여할 수 있도록 군내 기관과 단체가 협력해 성숙한 시민의식을 함양하고 배움의 즐거움이 가득한 도시로 만들겠다'는 다짐 선언문을 낭독했다.사진=청양군 제공 [청양]농촌지역으로..",http://www.daejonilbo.com/news/articleView.html?idxno=2092265,
01400401.20231023102749004,20231023,중부매일,이병인 기자,"청양군, '평생학습 문해교육 한마당' 개최",지역>충남, 지역>경북, 지역>경기,,,,"김명숙,차미숙,김돈곤","군내,함양,청양군","군의회,충남도의회,청양문화예술회관,교육부","청양군,한마당,평생,학습,문해,교육,개최,중부매일,이병,청양군,군수,김돈곤,청양문화예술회관,평생,학습,문해,교육,행사,학습,결과,공유,선정,교육부,지정,평생,학습,도시,축하,이날,행사,시작,가치,주제,진행,600여,참석,이날,행사,개막식,시작,평생,학습,대상,시상,시화,문해,백일장,시화,체험수기,시상,인형극,청양인형극회,공연,평생,학습,도시,선포식,문해,백일장,작품,전시,선포식,참석,김돈곤,군수,의장,차미숙,군의회,기획경제위원장,김명숙,충남,도의회,기획,경제,위원장,평생학습,참여,군내,기관,단체,협력,성숙,시민의식,함양,즐거움,도시,다짐,선언문,낭독,기관단체,기관,단체,디지털,문해,교육,독서대,향수,가족,이웃,심폐소생술,부스,평생,학습,체험,운영,볼거리,거리,제공,김돈곤,군수,급변,사회,지식,정보,변화,만큼,평생,학습,문해교육,군민,지원,행복,지역,조성,당부","평생학습,문해,선포식,문해교육,김명숙,김돈곤,한마당,군의회,차미숙,교육부,기관단체,청양문화예술회관,청양군,백일장,만큼,부스,시민의식,청양,심폐소생술,도의회,청양인형극회,충남,선언문","［중부매일 이병인 기자］ 청양군(군수 김돈곤)이 지난 20일 청양문화예술회관에서 '2023년 평생학습 문해교육 한마당' 행사를 열어 학습 결과를 공유하고 교육부 지정 평생학습 도시 선정을 축하했다. 

이날 행사는 '함께 시작하고(go), 삶의 가치를 높이고(go)'라는 주제로 진행됐으며, 600여 명이 참석했다. 

이날 행사는 개막식을 시작으로 평생..",www.jbnews.com/news/articleView.html?idxno=1411616,
01400401.20231023102749003,20231023,중부매일,이병인 기자,"청양군, '건강하고 쾌적한 농촌' 안전교육",지역>충북, 지역>울산, 지역>충남,,,,"조필제,남윤우","청양군,청양","청양군농업기술센터,대강당,농업기술센터","청양군,건강,농촌,안전교육,중부매일,이병,청양군농업기술센터,소장,남윤우,대강당,농업,센터,청양,연구회,회장,조필제,회원,대상,농작업,안전,교육,진행,시범사업,작목,맞춤,안전,관리,실천,시범,사업,일환,진행,교육,골격,질환,예방,교육,안전,개선,활동,평가,실천,농작업,안전,실천,추진,조필제,회장,고령화,회원들,수확시기,상자,안전,작업,건강,관심,교육,정보,남윤우,소장,시범사업,작목,맞춤,안전,관리,실천,시범,사업,농작업,발생,위험,요인,개선,건강,증진,사업,연구회,선정,안전,컨설팅,안전교육,보호구,안전,장비,지원","농작업,연구회,안전교육,대강당,남윤우,조필제,청양군농업기술센터,고령화,회원들,청양,시범사업,보호구,청양군,안전,교육,실천,건강,회원,사업,개선,소장,질환,회장,진행,평가,수확,센터,고령","［중부매일 이병인 기자］ 청양군농업기술센터(소장 남윤우)가 23일 농업기술센터 대강당에서 청양 배 연구회(회장 조필제) 회원 23명을 대상으로 농작업 안전교육을 진행했다. 

작목별 맞춤형 안전관리 실천 시범사업의 일환으로 진행된 이날 교육은 근골격계 질환 예방 교육, 안전 개선 활동 평가, 농작업 안전 실천 결의 순으로 추진됐다. 

조필제 회장은 ""..",www.jbnews.com/news/articleView.html?idxno=1411615,
01100401.20231020182127001,20231020,동아일보,정진수,"농협축산경제, 축산환경 컨설턴트 육성 교육 실시",지역>충남, 사회>환경, 지역>대전,,,,안병우,청양군,"축산환경관리원,농협,자원,자원연구센터,농협경제지주,농협축산경제,충남대학교","농협축산경제,축산,환경,컨설턴트,육성,교육,농협,동물자원연구센터,청양군,충남대학교,동물,자원,센터,축협,축산,환경,업무,대상,축산,환경,컨설턴트,육성,집합,실습,교육,20일,육성교육,축산,환경,컨설턴트,육성,교육,증가,대응,축산,냄새,민원,축산,환경,조성,양성,축산,환경,분야,전문,인력,냄새저감,축사,환경,관리,냄새,저감,시설,가축,분뇨,자원,축산,환경,정책,구성,농협경제지주,충남대학교,축산환경관리원,축산,환경,전문,인력,양성,업무협약,체결,온라인,기초,대학,전문성,시설,활용,심화,실습과정,운영,상호,협력,교육과정,확대,축산경제대표이사,안병우,농협,경제,지주,축산,경제,대표,이사,축산환경,규제도,강화,농가,부담,증가,양성,축산,환경,분야,전문,인력,축산,농가,지도,지원,강화,축산,환경,개선,사업,활성화","축산환경,농협,충남대학교,농협경제지주,안병우,온라인,냄새저감,청양군,육성교육,활성화,실습과정,전문성,교육과정,동물자원연구센터,축산경제대표이사,축협,규제도,업무협약,축산환경관리원,관리원,농협축산경제","농협은 청양군 충남대학교 동물자원연구센터에서 농 축협 축산환경 업무 담당자를 대상으로 축산환경 컨설턴트 육성 집합 실습 교육을 실시했다고 20일 밝혔다. 
 
축산환경 컨설턴트 육성교육은 최근 증가하는 축산냄새 민원 대응및 깨끗한 축산환경 조성을 위한 축산환경 분야 전문 인력 양성을 목표로 ▲축사 환경관리 ▲냄새저감 기술 및 시설 ▲가축분뇨 자원화 ▲축..",https://www.donga.com/news/Economy/article/all/20231020/121767846/2,
02100201.20231020110708001,20231020,머니투데이,세종=정혁수|기자,"""축산환경 더 깨끗하고 향기롭게"" 농협, 컨설턴트 교육 '속도'",사회>환경, 지역>대전, 지역>충남,,,,안병우,"청양군,충남","축산환경관리원,농협,MOU,자원,충남대,농협경제지주","축산환경,향기,농협,속도,컨설턴트,교육,축산경제,충남,청양군,충남대,동물,자원,센터,축협,축산,환경,업무,대상,축산,환경,컨설턴트,육성,집합,실습,교육,20일,육성교육,축산,환경,컨설턴트,육성,교육,증가,대응,축산,냄새,민원,축산,환경,조성,양성,축산,환경,분야,전문,인력,교육내용,냄새저감,축사,환경,관리,냄새,저감,시설,가축,분뇨,자원,축산,환경,정책,구성,농협경제지주,충남대,축산환경관리원,축산,환경,전문,인력,양성,MOU,체결,기관,온라인,기초,대학,전문성,시설,활용,심화,실습과정,운영,교육과정,확대,교육생,축산환경,전문지식,축산,환경,전문,지식,퇴비,부숙도,냄새,측정,실습,포함,교환,실무,의견,가능,유익,교육,축산경제대표이사,안병우,농협,경제,지주,축산,경제,대표,이사,축산환경,추세,규제,강화,농가,부담,양성,축산,환경,분야,전문,인력,축산,농가,지도,지원,축산,환경,개선,사업,활성화","축산환경,충남대,농협,농협경제지주,안병우,온라인,충남,냄새저감,전문지식,육성교육,활성화,부숙도,실습과정,전문성,청양군,교육과정,축산경제대표이사,교육생,축협","[머니투데이 세종=정혁수 기자] 축산경제가 충남 청양군 충남대 동물자원연구센터에서 농 축협 축산환경 업무 담당자를 대상으로 한 '축산환경 컨설턴트 육성 집합 실습 교육'을 실시했다고 20일 밝혔다.

 축산환경 컨설턴트 육성교육은 최근 증가하는 축산냄새 민원 대응및 깨끗한 축산환경 조성을 위한 축산환경 분야 전문 인력 양성을 목표로 하고 있다. 교육내용..",http://news.moneytoday.co.kr/view/mtview.php?no=2023102010551877497&type=2,
01100701.20231020105228001,20231020,세계일보,지차수,"농협축산경제, 축산환경 컨설턴트 육성 교육 실시",사회>환경, 지역>충남, 지역>대전,,,,안병우,청양군,"축산환경관리원,농협,MOU,자원,자원연구센터,농협경제지주,농협축산경제,충남대학교","농협축산경제,축산,환경,컨설턴트,육성,교육,교육,퇴비,부숙,측정,실습,농협,농협,제공,19일,20일,동물자원연구센터,청양군,충남대학교,동물,자원,센터,축협,축산,환경,업무,대상,축산,환경,컨설턴트,육성,집합,실습,교육,육성교육,축산,환경,컨설턴트,육성,교육,증가,대응,축산,냄새,민원,축산,환경,조성,양성,축산,환경,분야,전문,인력,냄새저감,축사,환경,관리,냄새,저감,시설,가축,분뇨,자원,축산,환경,정책,구성,교육,농협,축산,환경,컨설턴트,육성,교육,농협경제지주,충남대학교,축산환경관리원,축산,환경,전문,인력,양성,MOU,체결,온라인,기초,대학,전문성,시설,활용,심화,실습과정,운영,상호,협력,교육과정,확대,교육,참석,교육생,축산환경,전문,퇴비,부숙도,냄새,측정,실습,포함,교육생,교환,실무,의견,가능,유익,교육,축산경제대표이사,안병우,농협,경제,지주,축산,경제,대표,이사,축산환경,규제,강화,농가,부담,증가,양성,축산,환경,분야,전문,인력,축산,농가,지도,지원,강화,축산,환경,개선,사업,활성화","축산환경,농협,충남대학교,농협경제지주,안병우,온라인,청양군,냄새저감,교육생,육성교육,활성화,동물자원연구센터,전문성,실습과정","교육 생들이 퇴비 부숙도 측정 실습을 하고 있다. 농협 제공 농협은 19일부터 20일까지 청양군 충남대학교 동물자원연구센터에서 농 축협 축산환경 업무 담당자를 대상으로 축산환경 컨설턴트 육성 집합 실습 교육을 실시했다고 밝혔다. 
 
 축산환경 컨설턴트 육성교육은 최근 증가하는 축산냄새 민원 대응및 깨끗한 축산환경 조성을 위한 축산환경 분야 전문 인력 ..",http://www.segye.com/content/html/2023/10/20/20231020509066.html,
01101001.20231019081009001,20231019,한겨레,송인걸 기자,군청이 수수료 없이 대신 판매 “상추로 500만원 더 벌었어요”,지역>충남, 지역>경남, 지역>충북,,,,"김돈곤,김영관","완주,대전,청양군,사나,대치면,전북,충남,청양지역,청양군 목면,청양","충청남도,청양군,대치면,한국화학연구원,한국철도공사,로컬,군청,지역활성화재단,유성,청양,활성화재단","군청,수수료,판매,상추,500만,공심채,남편,비상금,충남,청양군,대치면,비닐온실,김경애,100평,온실,청양군,푸드플랜,재배,채소,대파,공심채,풋고추,오이,가지,방울토마토,양파,4년,읍내,마을,이사,푸드플랜,가입,직매장,농산물,청양군,청양지역활성화재단,교육,푸드플랜,농민,작물,소량,다품종,생산,권유,농민들,푸드,플랜,재단,농촌,상의,재배,품목,면적,농법,작물,생산,농작물,수거,안전,검사,상품화,직매장,판매,급식,학교,기관,김정숙,66,목면,농사,푸드플랜,참여,통장,수익,상추,판매,500만,아랫집,어르신,1년,2천만,귀띔,농산물,이웃,정도,푸드플랜,못난이,농산물,인심,푸드플랜,충남,청양군,진행,로컬,푸드,사업,이름,사업,중소,영세,농민,텃밭,농산물,지역활성화,재단,수집,판매,수익,생산자,유통,마진,판매금,95%,농민,도매시장,농가,150만,연간,수익,농촌공동체,산하,청양지역활성화재단,설치,2만,대치면,농산물종합가공센터,공공급식물류센터,안전성분석센터,농산물전처리센터,산채가공센터,구기자산지유통센터,친환경가공센터,먹거리,종합,타운,완공,농산물,수집,공급,단축,효율화,푸드,플랜,농산물,공급,규모,연간,소비,26억,원대,학교급식,12억,정도,취약,계층,복지급식,공공,기관,급식,대전,청양,직판장,칠갑마루,온라인,쇼핑몰,대전,한국화학연구원,한국철도공사,228곳,대전,유성,직판장,입소문,지난달,29만,방문,84억,원어치,농산물,구매,청양,로컬,푸드,인기,안전성,보장,도매시장,김영관,농촌공동체과장,김영관,농촌,공동체,과장,농민들,푸드,플랜,가입,농민,상의,재배,작물별,출하,생산량,예측,소비처,공급,어려움,소비자,안전,먹거리,제공,농민,농법,권유,검사,가지,안전,농민,도매가,납품,차액,지원,제도,시행,소득,보장,설명,청양군,푸드,플랜,사업,충청남도,사업,로컬,푸드,선도,전북,완주,공무원들,파견,시작,농정국장,김돈곤,군수,청양,군수,당선,학교급식지원센터,2020년,먹거리,종합타운,준공,지역활성화,재단,설립,전담,농촌공동체,신설,푸드플랜,궤도,10일,2단계,먹거리,종합,타운,준공,그동안,전국,자치,단체,청양,푸드,플랜,시찰,군수,청양,로컬,푸드,영세,농민,텃밭,자급,잉여,농산물,판매,수익,시골,특성,150만,생활,청양군,판로,확대,농가들,계획,재배량,생산,관리,구조,농산물,정착,청년들,귀농,기회,제공,계획","농산물,푸드플랜,청양군,청양,대치면,안전성,복지급식,농민들,공심채,김영관,공동체,150만,청양지역활성화재단,500만,직판장,종합타운,충남,직매장,온라인","“공심채를 키우면 돈이 돼요. 남편 몰래 그 돈 모아 비상금으로 써요. 제법 쏠쏠해요.”

지난 12일 충남 청양군 대치면의 비닐온실에서 만난 김경애(54)씨가 활짝 웃으며 말했다. 그가 가꾸는 100평짜리 온실에는 청양군의 푸드플랜에 따라 재배하는 쌈 채소와 대파, 공심채, 풋고추, 오이, 가지, 방울토마토, 양파가 파릇파릇했다. 그는 4년 전 읍내에..",http://www.hani.co.kr/arti/area/chungcheong/1112721.html,
