뉴스 식별자,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,top 50,본문,URL,분석제외 여부
01400601.20230116144825001,20230116,충청일보,이용현 기자,"김돈곤 청양군수, 2023년 첫 연두 순방 마무리",지역>경남, 지역>충남, 지역>충북,,,,"김,김돈곤","비봉,청양군,청남,소방복합,목면,청양,장평,정산면,대치,비봉면","청양군,성원","김돈곤,청양,군수,2023년,마무리,연두,순방,군수,청양군,인구,자족,도시,최선,김돈곤,청양,군수,2023년,순방,마무리,군민,소통,정산,시작,목면,청남,장평,비봉,화성,남양,대치,운곡,청양읍,5일,순방,성과,민선,민선,군민들,설명,소통,비봉면,준비중,소방복합타운,조성,민간,산업,단지,청양군,유치,준비,공기관들,준비,상황,설명,농업,중심,스마트,농업,청양군,지형,관광,산업,사업,청년,일자리,민선,공약,사항,조성,인구,자족,도시,순차적,계획,주민들,보고,주민들,고충,순방,자리,해결,자세,10개,주민들,마을길,포장,마을,회관,노인정,보수,관리,하천,정비,마을,숙원,사업,김돈곤,군수,건의,해결책,논의,김돈곤,청양,군수,청양군,지역,인구,소멸,인구,자연,소멸,청양군민,합심,기업,유치,관광객,증가,공기업,유치,최선,노력,인구,증가,불가능,청양군,공무원,노력,군민들,성원,격려","청양군,김돈곤,주민들,청양,준비중,일자리,군민들,청남,장평,비봉,화성,남양,운곡,노인정,청양읍,성원,해결책,비봉면,마을길,소방복합타운,공기관들","김 군수 ""청양군 인구 5만 자족도시, 최선 다할 것"" 김돈곤 청양군수가 2023년을 맞이하여 첫 읍,면 순방을 마무리 하고 군민과의 소통의 시간을 가졌다. 

지난 9일 정산면을 시작으로 목면, 청남,장평,비봉,화성,남양,대치,운곡,청양읍을 5일간에 걸쳐 순방하고 지난 민선 7기 성과와 앞으로 민선 8기가 나아갈 길을 군민들께 설명하고 소통하는 시간을..",https://www.ccdailynews.com/news/articleView.html?idxno=2180600,
01400201.20230115125055002,20230115,대전일보,박대항 기자,지역 주도형 청년 일자리 사업 9억 투자,경제>취업_창업, 지역>대전, 지역>경기,,,,김돈곤,"군내,청양군,신산,청양","청년창업,청양군,군청","투자,지역,주도,청년,일자리,사업,청양군,취업,청년,창업,지원,청양,청양군,성장기업,지역,특화,미래,성장,기업,성공적,정착,창출,청년,고용,사업비,투자,사업,지역,주도,청년,일자리,추진,사업,지역,주도,청년,일자리,지역,특성,일자리,제공,청년층,취업,창업,지원,사업,지역혁신형,상생,대응형,지역포용형,가지,유형,유형,청년,채용,기업,인건비,지원,청년들,창업비용,지원,사업,9억,투입,청년,취업,창업,지원,예정,지역,주도,신규,사업,7명,추가,지원,계획,신청,자격,청양군,주민등록,39세,청년,공고일,군내,소재,미래,지역,혁신,산업,분야,중소기업,법인,향토기업,청년,창업,사업장,사업별,모집내용,사업,모집,공고란,군청,홈페이지,확인,김돈곤,군수,청양,거주,청년들,적성,수요,맞춤,일자리,발굴,지원,계획","일자리,청년층,청양군,청양,9억,사업장,홈페이지,사업별,모집내용,사업비,성장기업,청년들,대응형,향토기업,김돈곤,공고란,중소기업,주민등록,지역포용형,39세,7명,공고일,인건비","[청양]청양군이 지역특화 미래 성장기업의 성공적인 정착과 청년층 고용 창출을 위해 사업비 9억을 투자하는 등 지역 주도형 청년 일자리 사업을 본격 추진한다. 
 
지역 주도형 청년 일자리 사업은 지역 특성에 맞는 일자리를 제공해 청년층의 취업과 창업을 지원하는 사업으로 지역혁신형, 상생 기반 대응형, 지역포용형 등 세 가지 유형이 있다. 
 
유형에 따..",http://www.daejonilbo.com/news/articleView.html?idxno=2043645,
01400201.20230115125055001,20230115,대전일보,박대항 기자,'특별한 청양' 관광브랜드 홍보 집중,지역>충남, 지역>제주, 지역>전북,,,,,"장곡천,발산,장곡지구,천장알프스지구,생태공원,칠갑산천문대,수변,알품스공원,알프스,천장호,고운식물원,칠갑호,청양","청양만,청양군,유튜브,목재문화자연사체험관,청양투어패스,어린이백제체험관,청양,백제문화체험박물관,문화체육관광부","특별,청양,집중,관광,브랜드,홍보,홍보,마케팅,추진,관광객,시대,청양군,시대,관광객,개막,실천,방안,특별,청양,관광,브랜드,마케팅,집중,사진,청양군,제공,청양,청양군,시대,관광객,개막,실천,방안,특별,청양,관광,브랜드,마케팅,집중,천장호,칠갑호,장곡지구,관광,권역,744억,투자,천장호,생태,관광,구축,알프스,하늘,조성,조성,천장,알프스,지구,관광,인프라,확충,장곡천,수변,생태,공원,조성,청양,알품스공원,어린이백제,체험관,건립,건립,백제,문화,체험,박물관,진입로,공사,칠갑타워,칠갑호,관광,자원,조성,사업,규모,관광,사업,추진,성장,주춧돌,수립,신규,관광,진흥,계획,관광,브랜드,확립,홍보마케팅,성장,도모,계획,신규,관광,진흥,계획,문화체육관광부,수립,2027년,관광진흥,중앙,정부,정책,코로나19,대응,방안,관광,활성,천장호,칠갑호,장곡지구,발굴,연계,사업,관광,슬로건,브랜드,작업,이미지,통합,민간,주도,관광,확대,총체적,마스터플랜,변화,코로나19,시대,관광,경향,여건,브랜드,Bi,콘텐츠,관광,홍보,콘텐츠,관광,진흥,계획,활성,방안,마련,민간,주도,관광,활성,방안,마련,전문,기관,용역,청양만,지속가능성,관광전략,창출,차별화,홍보마케팅,고도화,계획,소비층,40세대,겨냥,온라인,마케팅,청양,관광,캐릭터,활용,마케팅,청양투어패스,중점,활용,계획,청양이,관광,캐릭터,힙합,발라드,댄스,분야,특별,매력,발산,2편,뮤직,비디오,유튜브,인플루언,아트비트,협업,영상,댄스,커버,제작,조회수,인스타그램,개설,3000명,확보,여름,겨울,출시,이모티콘,매진,사례,동네,캐릭터,공모전,참가,공공,기관,캐릭터,15위,차지,7월,운영,청양투어패스,고운식물원,목재문화자연사체험관,백제문화체험박물관,칠갑산천문대,자유,이용,시설,사용범위,확대,특별가맹점,할인,혜택,제공,계획,관계자,특별,확립,청양,관광,브랜드,차별화,홍보마케팅,추진,관광객,시대,개막,청양,이미지,지역,경제,활성,관광체계,구축","청양,천장호,칠갑호,코로나19,관광객,청양군,조회수,체험관,청양투어패스,백제문화체험박물관,알프스,홍보마케팅","청양군이 '관광객 500만 시대' 개막을 위한 실천 방안으로 '특별한 청양' 관광브랜드 마케팅에 집중한다.사진=청양군 제공 [청양] 청양군이 '관광객 500만 시대' 개막을 위한 실천 방안으로 '특별한 청양' 관광브랜드 마케팅에 집중한다. 
 
군은 현재 천장호, 칠갑호, 장곡지구 등 3대 관광권역에 744억 원을 투자해 △천장호 생태관광 기반 구축, ..",http://www.daejonilbo.com/news/articleView.html?idxno=2043644,
01400401.20230115121645001,20230115,중부매일,이병인 기자,청양군 '특별한 청양' 관광브랜드 마케팅 주력,지역>충남, 지역>제주, 지역>전북,,,,"강봉수,김돈곤","수변생태공원,알품스공원,알프스,장곡천,청양군,천장호,고운식물원,장곡지구,천장알프스지구,칠갑호,청양,칠갑산천문대","목재문화자연사체험관,청양투어패스,어린이백제체험관,청양,백제문화체험박물관,문화체육관광부","청양군,특별,청양,주력,관광,브랜드,마케팅,중부매일,이병,청양군,군수,김돈곤,민선,핵심,공약,시대,관광객,개막,실천,방안,특별,청양,관광,브랜드,마케팅,집중,13일,천장호,칠갑호,장곡지구,관광,권역,744억,투자,천장호,생태,관광,구축,알프스,하늘,조성,천장,알프스,지구,관광,인프라,확충,조성,장곡천,수변,생태,공원,조성,청양,알품스공원,어린이백제,체험관,건립,공사,백제,문화,체험,박물관,진입로,칠갑,타워,건립,칠갑호,관광,자원,조성,사업,규모,관광,사업,추진,성장,주춧돌,수립,신규,관광,진흥,계획,관광,브랜드,확립,홍보마케팅,성장,도모,계획,신규,관광,진흥,계획,문화체육관광부,수립,관광,진흥,기본,계획,중앙,정부,정책,코로나19,대응,방안,관광,활성,천장호,칠갑호,장곡,지구,연계,사업,발굴,관광,슬로건,브랜드,이미지,통합,작업,민간,주도,관광,확대,총체적,마스터플랜,차별화,홍보마케팅,고도화,계획,소비층,30~40세대,겨냥,온라인,마케팅,청양,관광,캐릭터,활용,마케팅,청양투어패스,중점,활용,계획,동네,캐릭터,공모전,참가,공공,기관,캐릭터,15위,차지,7월,운영,청양투어패스,고운식물원,목재문화자연사체험관,백제문화체험박물관,칠갑산천문대,자유,이용,시설,사용범위,확대,특별가맹점,할인,혜택,제공,계획,강봉수,문화,체육,관광,과장,특별,확립,청양,관광,브랜드,차별화,홍보마케팅,추진,관광객,시대,개막,청양,이미지,지역,경제,활성,관광체계,구축","청양,천장호,칠갑호,관광객,백제문화체험박물관,청양투어패스,체험관,진입로,알프스,장곡천,장곡지구,청양군,차별화,박물관,강봉수,홍보마케팅","［중부매일 이병인 기자］ 청양군(군수 김돈곤)이 민선 8기 핵심 공약 중 하나인 '관광객 500만 시대' 개막을 위한 실천 방안으로 '특별한 청양' 관광브랜드 마케팅에 집중한다고 13일 밝혔다. 

군은 현재 천장호, 칠갑호, 장곡지구 등 3대 관광권역에 744억 원을 투자해 천장호 생태관광 기반 구축, 알프스로 가는 하늘길 조성, 천장알프스지구 관광 ..",www.jbnews.com/news/articleView.html?idxno=1382002,
01400351.20230114220148002,20230114,중도일보,최병환 기자,"청양군, '특별한 청양' 관광브랜드 집중  관광객 500만 시대 연다",지역>충남, 지역>제주, 지역>전북,,,,,"수변생태공원,장곡천,발산,장곡지구,천장알프스지구,어린이백제체험관,칠갑산천문대,알품스공원,알프스,청양군,천장호,관광진흥 기본계획,고운식물원,칠갑호,청양","안내도청양군,유튜브,목재문화자연사체험관,청양투어패스,청양,백제문화체험박물관,문화체육관광부","청양군,특별,청양,관광,브랜드,집중,관광객,연다,시대,천장호,칠갑호,장곡지구,관광,권역,투입,주춧돌,성장,도모,성장,안내도청양군,칠갑호,관광,사업,안내,도청,양군,민선,핵심,공약,시대,관광객,실천,방안,특별,청양,관광,브랜드,마케팅,집중,13일,천장호,칠갑호,장곡지구,관광,권역,744억,투입,천장호,생태,관광,구축,알프스,하늘,조성,천장,알프스,지구,관광,인프라,확충,조성,장곡천,수변,생태,공원,조성,청양,알품스공원,어린이백제,체험관,건립,공사,백제,문화,체험,박물관,진입로,칠갑,타워,건립,칠갑호,관광,자원,조성,사업,관광,사업,추진,성장,주춧돌,수립,신규,관광,진흥,계획,관광,브랜드,확립,홍보마케팅,성장,도모,계획,신규,관광,진흥,계획,문화체육관광부,수립,관광,진흥,기본,계획,중앙,정부,정책,방안,코로나19,대응,관광,활성,천장호,칠갑호,장곡지구,발굴,연계,사업,관광,슬로건,브랜드,작업,이미지,통합,민간,주도,관광,확대,종합적,마스터플랜,변화,코로나19,시대,관광,경향,여건,관광,여건,관광,비전,브랜드,관광,홍보,콘텐츠,관광,진흥,계획,활성,방안,마련,민간,주도,관광,활성,방안,마련,전문,기관,용역,지속,가능,관광전략,수립,차별화,홍보마케팅,소비층,30~40세대,겨냥,온라인,마케팅,청양,관광,캐릭터,마케팅,청양투어패스,중점,활용,청양이,관광,캐릭터,힙합,발라드,댄스,분야,특별,매력,발산,2편,뮤직,비디오,유튜브,인플루언,아트비트,협업,영상,댄스,커버,제작,조회,58만,기록,인스타그램,개설,3000명,확보,여름,겨울,출시,이모티콘,매진,사례,동네,캐릭터,공모전,참가,공공,기관,캐릭터,15위,차지,7월,운영,청양투어패스,고운식물원,목재문화자연사체험관,백제문화체험박물관,칠갑산천문대,자유,이용,시설,사용범위,확대,특별가맹점,할인,혜택,제공,관계자,특별,확립,청양,관광,브랜드,차별화,홍보마케팅,관광객,시대,개막,청양,이미지,지역,경제,활성,관광체계,구축","청양,칠갑호,천장호,관광객,코로나19,백제문화체험박물관,청양투어패스,체험관,진입로,알프스,장곡천","칠갑호 관광개발사업 안내도청양군이 민선 8기 핵심 공약 중 하나인 '관광객 500만 시대'를 위한 실천 방안으로 '특별한 청양' 관광브랜드 마케팅에 집중한다.
13일 군에 따르면 현재 천장호, 칠갑호, 장곡지구 등 3대 관광권역에 744억 원을 투입해 천장호 생태관광 기반 구축, 알프스로 가는 하늘길 조성, 천장알프스지구 관광 인프라 확충, 장곡천 수변..",http://www.joongdo.co.kr/web/view.php?key=20230114010003888,
01400351.20230114220147002,20230114,중도일보,최병환 기자,"청양군, 지역주도형 청년일자리 사업 추진",경제>취업_창업, 지역>대전, 지역>경기,,,,김돈곤,"군내,청양군,신산,청양","청년창업,군청,청양군청사청양군","청양군,지역주도,청년,일자리,사업,추진,투입,사업,64명,선발,지역주도,청양군청사청양군,성장기업,지역,특화,미래,성장,기업,성공적,정착,청년층,고용,창출,사업,지역,주도,청년,일자리,추진,13일,사업,지역,특성,일자리,제공,청년층,취업,창업,지원,사업,지역혁신형,상생,대응형,지역포용형,가지,유형,유형,청년,채용,기업,인건비,지원,청년들,창업비용,지원,신청,자격,청양군,주민등록,39세,청년,공고일,군내,소재,미래,지역,혁신,산업,분야,중소기업,법인,향토기업,청년,창업,사업장,사업,9억,투입,청년,취업,창업,지원,예정,지역,주도,신규,사업,7명,추가,지원,계획,사업별,모집내용,사업,모집,공고란,군청,홈페이지,확인,김돈곤,군수,청양,거주,청년들,적성,수요,맞춤,일자리,발굴,지원,계획","일자리,청년층,지역주도,사업장,홈페이지,청양군,사업별,모집내용,청년들,성장기업,9억,김돈곤,청양,대응형,향토기업,주민등록,중소기업,공고란,지역포용형,39세,청양군청사청양군","청양군청사청양군이 지역특화 미래 성장기업의 성공적인 정착과 청년층의 고용 창출을 위해 지역 주도형 청년 일자리 사업을 추진한다.
13일 군에 따르면 이 사업은 지역 특성에 맞는 일자리를 제공해 청년층의 취업과 창업을 지원하는 사업으로 지역혁신형, 상생 기반 대응형, 지역포용형 등 세 가지 유형이 있다. 유형에 따라 청년을 채용하는 기업에 인건비를 지원하..",http://www.joongdo.co.kr/web/view.php?key=20230114010003885,
01400601.20230113112201001,20230113,충청일보,이용현 기자,청양군 '특별한 청양' 관광브랜드 홍보 집중,지역>충남, 지역>제주, 지역>전북,,,,,"장곡천,발산,충남,장곡지구,천장알프스지구,생태공원,칠갑산천문대,수변,알품스공원,알프스,청양군,천장호,고운식물원,칠갑호,청양","청양군,유튜브,목재문화자연사체험관,청양투어패스,어린이백제체험관,백제문화체험박물관,문화체육관광부","청양군,특별,청양,집중,관광,브랜드,홍보,충남,청양군,민선,핵심,공약,관광객,시대,개막,실천,방안,특별,청양&,관광,브랜드,마케팅,집중,13일,천장호,칠갑호,장곡지구,관광,권역,744억,투자,천장호,생태,관광,구축,알프스,하늘,조성,조성,천장,알프스,지구,관광,인프라,확충,장곡천,수변,생태,공원,조성,청양,알품스공원,어린이백제,체험관,건립,건립,백제,문화,체험,박물관,진입로,공사,칠갑타워,칠갑호,관광,자원,조성,사업,규모,관광,사업,추진,성장,주춧돌,수립,신규,관광,진흥,계획,관광,브랜드,확립,홍보마케팅,성장,도모,계획,신규,관광,진흥,계획,문화체육관광부,수립,관광,진흥,기본,계획,중앙,정부,정책,코로나19,대응,방안,관광,활성,천장호,칠갑호,장곡지구,발굴,연계,사업,관광,슬로건,브랜드,작업,이미지,통합,민간,주도,관광,확대,총체적,마스터플랜,변화,코로나19,시대,관광,경향,여건,브랜드,Bi,콘텐츠,관광,홍보,콘텐츠,관광,진흥,계획,활성,방안,마련,민간,주도,관광,활성,방안,마련,차별화,홍보마케팅,고도화,계획,소비층,30~40세대,겨냥,온라인,마케팅,관광,캐릭터,청양이&,활용,마케팅,청양투어패스,중점,활용,계획,관광,캐릭터,청양이&,힙합,발라드,댄스,분야,특별,매력,발산,2편,뮤직,비디오,유튜브,인플루언,아트비트&,협업,영상,댄스,커버,제작,조회수,인스타그램,개설,3,000명,확보,여름,겨울,출시,이모티콘,매진,사례,동네,캐릭터,공모전,참가,공공,기관,캐릭터,15위,차지,7월,운영,청양투어패스,고운식물원,목재문화자연사체험관,백제문화체험박물관,칠갑산천문대,자유,이용,시설,사용범위,확대,특별가맹점,할인,혜택,제공,계획,관계자,특별,확립,청양,관광,브랜드,차별화,홍보마케팅,추진,관광객,시대,개막,청양,이미지,지역,경제,활성,관광체계,구축","청양,천장호,칠갑호,코로나19,관광객,조회수,청양투어패스,체험관,백제문화체험박물관,알프스,2편,장곡천,청양이","충남 청양군이 민선 8기 핵심 공약 중 하나인 '관광객 500만 시대' 개막을 위한 실천 방안으로 '특별한 청양' 관광브랜드 마케팅에 집중한다고 13일 밝혔다. 

군은 현재 천장호, 칠갑호, 장곡지구 등 3대 관광권역에 744억 원을 투자해 △천장호 생태관광 기반 구축, 알프스로 가는 하늘길 조성, 천장알프스지구 관광 인프..",https://www.ccdailynews.com/news/articleView.html?idxno=2180186,
01400601.20230113112151002,20230113,충청일보,이용현 기자,"청양군, 지역 주도형 청년 일자리 사업 참여자 모집",경제>취업_창업, 지역>대전, 지역>경기,,,,김돈곤,"군내,청양군,충남,신산,청양","청년창업,청양군,군청","청양군,모집,지역,주도,청년,일자리,사업,참여자,충남,청양군,성장기업,지역,특화,미래,성장,기업,성공적,정착,창출,청년,고용,사업,지역,주도,청년,일자리,추진,13일,사업,지역,특성,일자리,제공,청년층,취업,창업,지원,사업,지역혁신형,상생,대응형,지역포용형,가지,유형,유형,청년,채용,기업,인건비,지원,청년들,창업비용,지원,사업,9억,투입,청년,취업,창업,지원,예정,지역,주도,신규,사업,7명,추가,지원,계획,신청,자격,청양군,주민등록,39세,청년,공고일,군내,소재,미래,지역,혁신,산업,분야,중소기업,법인,향토기업,청년,창업,사업장,사업별,모집내용,사업,모집,군청,홈페이지,공고란&,확인,김돈곤,군수,청양,거주,청년들,적성,수요,맞춤,일자리,발굴,지원,계획","일자리,청년층,청양군,사업장,사업별,모집내용,참여자,청년들,성장기업,공고란,김돈곤,청양,홈페이지,대응형,향토기업,중소기업,주민등록,지역포용형,39세,충남,9억,7명,공고일,인건비","충남 청양군이 지역특화 미래 성장기업의 성공적인 정착과 청년층 고용 창출을 위해 지역 주도형 청년 일자리 사업을 본격 추진한다고 13일 밝혔다. 

이 사업은 지역 특성에 맞는 일자리를 제공해 청년층의 취업과 창업을 지원하는 사업으로 지역혁신형, 상생 기반 대응형, 지역포용형 등 세 가지 유형이 있으며, 유형에 따라 청년을 채용하는 기업에 인건비를 지원..",https://www.ccdailynews.com/news/articleView.html?idxno=2180189,
02100801.20230112174510001,20230112,아시아경제,박종일,"박준희 관악구청장 ""50만 구민 모두 행복한 관악 위해 뛰겠다""",지역>충남, 지역>경기, 지역>대전,,,,"오세훈,이동화,우상호,다짐이성헌,박준희,장사익,이성헌,박강수,정문헌,김형석,김영호,이,조희연,김은미,인요한","서울,경기,충남,시·구의원,목1동,서대문구(구청장,상주시,관악,고창군,종로구,종로구(구청장,임실군,남해군,강원도,강북,마포구,예천군,경남,곡성군,양천구(구청장,하림각,전북,관악구,서대문구,관악아트홀,서북권,연세로,서울시,종로,경북,신촌,청양군,구의,신월3동,전남,서대문","양천구청장,마포구청,화상회,연세대,서대문구,신년인사회,서대문구의회,신대학,관악구청장,대강당,이화여대,양천,대명,구청,마포구청장,보고회,교육감,서울예고","박준희,관악구청장,구민,행복,관악,관악구,12일,공연장,관악아트홀,신년인,사회,개최,구민,구정,운영,방향,청사진,공유,대표들,각계각층,구민,대표,퍼포먼스,기원,새해,소망,반구,半九十里,사람,정도,마지막,최선,초심,행복,으뜸,관악,박준희,관악구청장,12일,3시,단장,관악아트홀,공연장,구민,새해,신년인,사회,3년,대면,신년인사회,박준희,관악구청장,국회의원,구의원,유관기관장,구민,참석,새해,방향,구정,운영,희망,메시지,어린이집,아이,어르신,주민들,새해,소망,영상,상영,각계각층,구민,대표,무대,미디어,화면,소망,미디어,퍼포먼스,눈길,박준희,구청장,신년사,혁신,포용,소통,협치,관악,구민,경제,혁신,경제,도시,제일,복지,서비스,전국,포용도시,구민,생명,재산,으뜸도시,안전,제일,으뜸,도시,으뜸,교육,문화도시,명품,도시,포부,2023년,감동행정,구민,구민,체감,성과,창출,종로구,개최,신년인,사회,종로구,구청장,정문헌,12일,HW,컨벤션,하림각,신년,종로구,사회,개최,이날,행사,사업,역점,건강이랑서비스,홍보,영상,상영,시작,서울예고,학생,특별공연,내빈,축사,장사익,밴드,축하무대,정립,종로,모던,개념,특강,구성,정문헌,구청장,구민들,새해인사,종로,고유,역사,정체성,토대,미래,지향,모델,종로,모던,구체적,세계,제시,집중,계획,강조,서대문구,신년인,사회,서대문,행복,100%,구청장,다짐,이성헌,핵심,추진,주민친화,인생,신속,성장,도시,경쟁력,강화,평생,동행,현장,중심,소통,행정,브리핑,철학자,명예교수,김형석,연세대,명예,교수,현장,새해,덕담,눈길,서대문구,구청장,이성헌,12일,대강당,구청,주민,직능,단체,대표,지역,소상공인,각계,인사,2000여,참석,신년인사회,신년인,사회,서대문,행복,100%,의지,이성헌,구청장,이날,프레젠테이션,주민,친화,신속,성장,도시,경쟁력,강화,평생,동행,인생,현장,중심,소통,행정,추진,구정,핵심,추진,브리핑,이날,철학자,서대문구민,명예교수,김형석,연세대,명예,교수,참석,눈길,교수,신년인사,국가,민족,국민들,행복,덕담,박수,서대문구,이날,명예교수,이날,명예,교수,존경,마음,감사패,우상호,김영호,국회의원,교육감,조희연,서울시,의장,이동화,서대문구,의회,현장,오세훈,서울,시장,총장,김은미,이화여대,인요,연세대,교수,영상,구민행복,지역발전,기원,복지,기관,활동가,전통,시장,상인,통장,환경공무관,청년,취업,준비,청소년,노인,구민들,사전,녹화,동영상,새해,소망,이날,신년인,사회,시작,서대문구,체감,가능,변화,도약,새해,각종,사업,추진,박차,주민,친화,신속,성장,목적,서울,서북,랜드마크,건립,추진,사업,마무리,한편,강북,횡단선,조기,착공,개선,서부,경전철,역사,위치,도시,경쟁력,강화,경의선,지하,신대학,조성,신촌,연세,업그레이드,캠퍼스타운,사업,지원,중장년,매진,평생,동행,인생,복지,특례,지구,사업,지역,복지,강화,통반장,역할,주민,체육,공간,확충,추진,현장,중심,소통,행정,직통,문자,SNS,구청장,주민,소통,화상회의,스마트,근무,환경,확산,이날,신년인,사회,이성헌,구청장,지역,경제,역동성,민생,위기,회복,매진,구민,희망,용기,구정,최선,이날,무대,설치,희망나무,그루,참석자들,자신,새해,소망,카드,신년인,사회,참석,의미,이기재,양천구청장,신년,맞이,업무,보고회,소통,행보,양천구,구청장,이기재,계묘년,새해,2023년,시책사업,공유,현장,민심,청취,업무보고회,신년,업무,보고회,12일,19일,18개,주민센터,주민,센터,개최,신년,업무,보고회,관습적,목1동,시작,형식,탈피,피해,항공기,소음,신월3동,시작,진행,12일,일정,신월,주민,센터,구청장,기관,단체,주민,대표,본격적,현장행보,방문,직원들,격려,동별,현안사항,파악,구정발전,민선,구정,발전,주민들,염원,바람,적극,청취,계획,이기재,양천구청장,신년,업무,보고회,의례적,행사,양천,방향,정립,소통,자리매김,박강수,설맞이,특산물,직거래장터,박강수,마포구,청장,민족,대명절,마포구청,광장,설맞이,특산물,직거래,장터,직거래,장터,박강수,구청장,경기침체,소비위축,상인들,격려,제수용품,주민들,애로사항,소통,전북,고창군,임실군,경북,예천군,상주시,충남,청양군,경남,남해군,전남,곡성군,강원도,도시,마포구,자매결연,생산,우수,특산물,시중,가격,판매,주민들,장바구니,부담,박강수,마포구,청장,특산물,직거래,장터,침체,농가,조금,도움,물가상승,준비,명절,부담,주민들,품질,특산물,명절","구청장,서대문구,특산물,신년인사회,박강수,서울,주민들,철학자,관악,이성헌,종로구,박준희,종로,보고회,마포구,이기재,연세대,주민친화,주민센터","관악구, 12일 오후 3시 관악아트홀 공연장에서 ‘2023년 신년인사회’ 개최 구민들과 구정운영 방향 및 청사진 공유... 각계각층 구민 대표들과 함께 퍼포먼스 통해 새해 소망 기원 
 
[아시아경제 박종일 기자] “반구십리(半九十里)라는 말이 있습니다. 백 리를 가려는 사람이 구십 리에 이르러서도 겨우 반 정도 온 것으로 여긴다는 뜻으로 마지막까지 최..",https://view.asiae.co.kr/article/2023011217425890874,
01400351.20230111220143001,20230111,중도일보,최병환 기자,"청양군, 올해 사회적경제 기업 육성에 7억 7300만 원 투입",지역>충북, 지역>대전, 지역>경기,,,,김돈곤,"청양군지역활성화재단,군내,청양군,충남,고추문화마을","청양여자정보고등학교,청양군만,자원","청양군,사회적,경제,기업,육성,투입,추진,분야,사업,사회적,경제,육성,생산,판매,유통,선순환,구축,사회적,전국,사회,경제,창업,경진,대회,모습,양군,사회적,경제,기업,종사자,육성,분야,사업,투자,11일,사업비,수립,사회적,경제,5개년,활성,중장기,2022년,2026년,계획,연도,로드맵,2억,증가,수치,고령화,35.7%,출산율,1.09%,인구,소멸,위험,지역,분류,지역,자산,외부,유출,인적,물적,자원,감소,노동,인구,소비,축소,노년,부양,비용,지출,해결,산적,상황,타개,해법,사회적,경제,육성,활용,생산,판매,유통,선순환,구축,사업,활력,플러스,시작,2020년,10년,폐교,방치,청양여자정보고등학교,부지,충남,사회,경제,혁신타운,유치,유명무실,고추문화마을,2025년,특화단지,사회,공동체,특화,단지,리모델링,농촌,사회,경제,롤모델,창출,계획,사회,경제팀,신설,청양군지역활성화재단,설립,사회적,경제,기업,육성,기업,개수,성장,238%,기록,기업,성격,위주,농산물,분야,소셜,미디어,디지털,활용,디지털,가능,청년,협동조합,추진,사업,사회적,경제,기업,창업,경진,대회,전국,사회적,경제,기업,취약계층,일자리,연계,사회적,경제,기업,오프라인,판로,구축,지원,제품,디자,사회적,경제,상생,투어,사회적,경제,설치,기업,현판,농촌,사회,경제,지원,청년,활동가,사회적,경제,아카데미,운영,달빛,마켓,활성,사회적,경제,컨설팅,기업,진입,칠갑마루,온라인,쇼핑몰,지원,운영,공유,활동,공간,사회,경제,기업,오프라인,판로,구축,지원,사업,1월,신청,선정,기업,고향,사랑기부,답례품,제품,디자인,의뢰,계획,사회적,경제,기업,취약계층,연결,기업,구인난,취약계층,해소,구직,동시,행정력,집중,지방소멸대응기금,구축,청양군,플랫폼,일자리,종합,활용,군내,일반,기업,사회적,경제,기업,취약,계층,지원,기관,노인,다문화,여성,장애인,구인,구직,정보,제공,계획,김돈곤,군수,청양군,특색,사회적,경제,정책,혁신,협업,체계,구축","일자리,청양군,답례품,중장기,취약계층,공동체,로드맵,2억,선순환,농산물","지난해 열린 제1회 전국 사회적경제 창업경진대회 모습청양군이 올해 사회적경제 기업과 종사자 육성을 위해 4개 분야 18개 사업에 7억 7300만 원을 투자한다.
11일 군에 따르면 올해 사업비는 2021년 수립한 사회적경제 활성화 중장기 5개년(2022년~2026년) 계획의 연도별 로드맵에 의한 것으로 지난해 보다 2억 원 증가한 수치다.
현재 군은 높..",http://www.joongdo.co.kr/web/view.php?key=20230111010003000,
